0.601094, 1.3071
0.601094, 1.30542
0.601094, 1.30373
0.601094, 1.30205
0.601094, 1.30038
0.601094, 1.2987
0.601094, 1.29703
0.601094, 1.29536
0.601095, 1.29369
0.601095, 1.29202
0.601095, 1.29036
0.601095, 1.2887
0.601095, 1.28704
0.601095, 1.28538
0.601095, 1.28373
0.601095, 1.28208
0.601095, 1.28043
0.601095, 1.27878
0.601095, 1.27713
0.601095, 1.27549
0.601095, 1.27385
0.601095, 1.27221
0.619485, 1.20424
0.619486, 1.2027
0.619486, 1.20116
0.619486, 1.19962
0.619486, 1.19808
0.619487, 1.19654
0.619487, 1.19501
0.619487, 1.19348
0.619487, 1.19195
0.619488, 1.19042
0.619488, 1.18889
0.619488, 1.18737
0.619488, 1.18585
0.619488, 1.18433
0.619489, 1.18281
0.619489, 1.18129
0.619489, 1.17978
0.619489, 1.17827
0.61949, 1.17676
0.61949, 1.17525
0.61949, 1.17374
0.61949, 1.17224
0.61949, 1.17074
0.637851, 1.10623
0.637851, 1.10482
0.637852, 1.10341
0.637852, 1.102
0.637853, 1.10059
0.637853, 1.09919
0.637854, 1.09778
0.637854, 1.09638
0.637855, 1.09498
0.637855, 1.09358
0.637856, 1.09219
0.637856, 1.09079
0.637857, 1.0894
0.637857, 1.08801
0.637858, 1.08662
0.637858, 1.08523
0.637859, 1.08385
0.637859, 1.08247
0.637859, 1.08108
0.63786, 1.0797
0.63786, 1.07833
0.637861, 1.07695
0.637861, 1.07558
0.656211, 1.01601
0.656212, 1.01472
0.656213, 1.01343
0.656213, 1.01214
0.656214, 1.01085
0.656215, 1.00956
0.656216, 1.00828
0.656217, 1.00699
0.656218, 1.00571
0.656218, 1.00443
0.656219, 1.00316
0.65622, 1.00188
0.656221, 1.0006
0.656222, 0.999332
0.656223, 0.99806
0.656223, 0.996791
0.656224, 0.995523
0.656225, 0.994256
0.656226, 0.992992
0.656227, 0.991729
0.656228, 0.990468
0.656229, 0.989208
0.656229, 0.98795
0.674569, 0.93534
0.674571, 0.934153
0.674572, 0.932967
0.674573, 0.931783
0.674574, 0.930601
0.674576, 0.92942
0.674577, 0.928241
0.674578, 0.927063
0.674579, 0.925887
0.674581, 0.924712
0.674582, 0.923539
0.674583, 0.922368
0.674585, 0.921198
0.674586, 0.920029
0.674587, 0.918862
0.674588, 0.917696
0.67459, 0.916532
0.674591, 0.91537
0.674592, 0.914209
0.674593, 0.91305
0.674595, 0.911892
0.674596, 0.910735
0.674597, 0.90958
0.692931, 0.862136
0.692933, 0.861045
0.692934, 0.859955
0.692936, 0.858866
0.692938, 0.857779
0.69294, 0.856693
0.692941, 0.855609
0.692943, 0.854526
0.692945, 0.853444
0.692947, 0.852364
0.692949, 0.851286
0.69295, 0.850208
0.692952, 0.849132
0.692954, 0.848058
0.692956, 0.846985
0.692957, 0.845913
0.692959, 0.844843
0.692961, 0.843774
0.692963, 0.842706
0.692964, 0.84164
0.692966, 0.840575
0.692968, 0.839512
0.69297, 0.83845
0.711303, 1.44249
0.711305, 1.44063
0.711307, 1.43877
0.71131, 1.43691
0.711312, 1.43506
0.711314, 1.43321
0.711316, 1.43136
0.711319, 1.42951
0.711321, 1.42767
0.711323, 1.42583
0.711325, 1.42399
0.711327, 1.42215
0.71133, 1.42032
0.711332, 1.41849
0.711334, 1.41666
0.711336, 1.41484
0.711339, 1.41301
0.711341, 1.41119
0.711343, 1.40937
0.711345, 1.40755
0.711347, 1.40574
0.711349, 1.40393
0.711352, 1.40212
0.729664, 1.31589
0.729666, 1.31421
0.729668, 1.31252
0.729671, 1.31083
0.729673, 1.30915
0.729675, 1.30747
0.729678, 1.30579
0.72968, 1.30412
0.729682, 1.30244
0.729685, 1.30077
0.729687, 1.29911
0.72969, 1.29744
0.729692, 1.29577
0.729694, 1.29411
0.729697, 1.29245
0.729699, 1.29079
0.729701, 1.28914
0.729704, 1.28749
0.729706, 1.28584
0.729708, 1.28419
0.729711, 1.28254
0.729713, 1.2809
0.729715, 1.27925
0.748007, 1.20502
0.74801, 1.20348
0.748012, 1.20194
0.748015, 1.20041
0.748017, 1.19887
0.74802, 1.19734
0.748023, 1.19581
0.748025, 1.19428
0.748028, 1.19276
0.748031, 1.19123
0.748033, 1.18971
0.748036, 1.18819
0.748038, 1.18667
0.748041, 1.18516
0.748044, 1.18365
0.748046, 1.18213
0.748049, 1.18062
0.748052, 1.17912
0.748054, 1.17761
0.748057, 1.17611
0.748059, 1.17461
0.748062, 1.17311
0.748065, 1.17161
0.766333, 1.10059
0.766336, 1.09919
0.766339, 1.09779
0.766342, 1.09639
0.766345, 1.095
0.766348, 1.0936
0.766351, 1.09221
0.766354, 1.09082
0.766357, 1.08943
0.76636, 1.08805
0.766363, 1.08666
0.766366, 1.08528
0.766369, 1.0839
0.766372, 1.08252
0.766375, 1.08114
0.766378, 1.07976
0.766381, 1.07839
0.766384, 1.07702
0.766387, 1.07565
0.76639, 1.07428
0.766393, 1.07291
0.766396, 1.07155
0.766399, 1.07019
0.784674, 1.01136
0.784677, 1.01007
0.784681, 1.00879
0.784684, 1.00751
0.784688, 1.00623
0.784691, 1.00495
0.784694, 1.00368
0.784698, 1.0024
0.784701, 1.00113
0.784705, 0.999861
0.784708, 0.998592
0.784712, 0.997325
0.784715, 0.99606
0.784719, 0.994796
0.784722, 0.993534
0.784726, 0.992273
0.784729, 0.991014
0.784733, 0.989757
0.784736, 0.988501
0.78474, 0.987247
0.784743, 0.985995
0.784747, 0.984744
0.78475, 0.983495
0.803014, 0.929355
0.803018, 0.928178
0.803021, 0.927003
0.803025, 0.925829
0.803029, 0.924657
0.803033, 0.923486
0.803037, 0.922317
0.803041, 0.92115
0.803045, 0.919984
0.803049, 0.918819
0.803053, 0.917656
0.803057, 0.916494
0.803061, 0.915334
0.803065, 0.914176
0.803069, 0.913019
0.803073, 0.911863
0.803077, 0.910709
0.803081, 0.909557
0.803085, 0.908406
0.803089, 0.907256
0.803093, 0.906108
0.803098, 0.904962
0.803102, 0.903817
0.82136, 1.4803
0.821364, 1.47839
0.821368, 1.47649
0.821372, 1.47459
0.821377, 1.47269
0.821381, 1.47079
0.821385, 1.4689
0.821389, 1.46701
0.821393, 1.46512
0.821398, 1.46324
0.821402, 1.46135
0.821406, 1.45947
0.82141, 1.45759
0.821414, 1.45572
0.821418, 1.45385
0.821423, 1.45197
0.821427, 1.45011
0.821431, 1.44824
0.821435, 1.44638
0.821439, 1.44452
0.821443, 1.44266
0.821447, 1.44081
0.821452, 1.43895
0.839674, 1.34665
0.839679, 1.34492
0.839683, 1.3432
0.839688, 1.34148
0.839692, 1.33976
0.839696, 1.33805
0.839701, 1.33633
0.839705, 1.33462
0.83971, 1.33291
0.839714, 1.3312
0.839718, 1.3295
0.839723, 1.3278
0.839727, 1.3261
0.839732, 1.3244
0.839736, 1.3227
0.83974, 1.32101
0.839745, 1.31932
0.839749, 1.31763
0.839754, 1.31594
0.839758, 1.31426
0.839762, 1.31258
0.839767, 1.3109
0.839771, 1.30922
0.857977, 1.22376
0.857981, 1.2222
0.857986, 1.22064
0.857991, 1.21908
0.857996, 1.21753
0.858001, 1.21598
0.858005, 1.21442
0.85801, 1.21288
0.858015, 1.21133
0.85802, 1.20978
0.858024, 1.20824
0.858029, 1.2067
0.858034, 1.20516
0.858039, 1.20363
0.858044, 1.20209
0.858048, 1.20056
0.858053, 1.19903
0.858058, 1.1975
0.858063, 1.19597
0.858067, 1.19445
0.858072, 1.19293
0.858077, 1.19141
0.858082, 1.18989
0.876287, 1.11683
0.876292, 1.11541
0.876297, 1.11399
0.876302, 1.11258
0.876308, 1.11116
0.876313, 1.10975
0.876318, 1.10834
0.876323, 1.10693
0.876329, 1.10553
0.876334, 1.10412
0.876339, 1.10272
0.876344, 1.10132
0.87635, 1.09992
0.876355, 1.09852
0.87636, 1.09712
0.876365, 1.09573
0.876371, 1.09434
0.876376, 1.09295
0.876381, 1.09156
0.876386, 1.09017
0.876392, 1.08879
0.876397, 1.0874
0.876402, 1.08602
0.894604, 1.02345
0.89461, 1.02215
0.894616, 1.02086
0.894621, 1.01956
0.894627, 1.01827
0.894633, 1.01698
0.894639, 1.01569
0.894645, 1.0144
0.89465, 1.01312
0.894656, 1.01183
0.894662, 1.01055
0.894668, 1.00927
0.894673, 1.00799
0.894679, 1.00672
0.894685, 1.00544
0.894691, 1.69613
0.894697, 1.69393
0.894702, 1.69174
0.894708, 1.68955
0.894714, 1.68737
0.89472, 1.68518
0.894725, 1.683
0.894731, 1.68082
0.912909, 1.56035
0.912915, 1.55834
0.912921, 1.55633
0.912927, 1.55433
0.912933, 1.55233
0.912939, 1.55033
0.912945, 1.54833
0.912951, 1.54634
0.912957, 1.54435
0.912963, 1.54236
0.912968, 1.54038
0.912974, 1.53839
0.91298, 1.53641
0.912986, 1.53444
0.912992, 1.53246
0.912998, 1.53049
0.913004, 1.52852
0.91301, 1.52655
0.913015, 1.52459
0.913021, 1.52263
0.913027, 1.52067
0.913033, 1.51871
0.913039, 1.51676
0.931201, 1.41984
0.931207, 1.41802
0.931213, 1.4162
0.93122, 1.41439
0.931226, 1.41257
0.931232, 1.41076
0.931238, 1.40896
0.931244, 1.40715
0.93125, 1.40535
0.931257, 1.40355
0.931263, 1.40175
0.931269, 1.39996
0.931275, 1.39816
0.931281, 1.39637
0.931287, 1.39459
0.931293, 1.3928
0.9313, 1.39102
0.931306, 1.38924
0.931312, 1.38746
0.931318, 1.38568
0.931324, 1.38391
0.93133, 1.38214
0.931336, 1.38037
0.949473, 1.28628
0.94948, 1.28464
0.949486, 1.283
0.949493, 1.28136
0.949499, 1.27973
0.949506, 1.27809
0.949513, 1.27646
0.949519, 1.27484
0.949526, 1.27321
0.949532, 1.27159
0.949539, 1.26996
0.949545, 1.26834
0.949552, 1.26673
0.949559, 1.26511
0.949565, 1.2635
0.949572, 1.26189
0.949578, 1.26028
0.949585, 1.25867
0.949591, 1.25707
0.949598, 1.25547
0.949604, 1.25387
0.949611, 1.25227
0.949618, 1.25067
0.967754, 1.16698
0.967761, 1.1655
0.967768, 1.16401
0.967775, 1.16253
0.967783, 1.16106
0.96779, 1.15958
0.967797, 1.15811
0.967804, 1.15664
0.967811, 1.15517
0.967818, 1.1537
0.967825, 1.15223
0.967832, 1.15077
0.967839, 1.14931
0.967846, 1.14785
0.967854, 1.14639
0.967861, 1.14493
0.967868, 1.14348
0.967875, 1.14202
0.967882, 1.14057
0.967889, 1.13912
0.967896, 1.13768
0.967903, 1.13623
0.96791, 1.13479
0.98604, 1.73092
0.986047, 1.72869
0.986055, 1.72645
0.986062, 1.72422
0.986069, 1.72199
0.986077, 1.71977
0.986084, 1.71755
0.986091, 1.71533
0.986099, 1.71311
0.986106, 1.7109
0.986113, 1.70869
0.986121, 1.70648
0.986128, 1.70428
0.986135, 1.70208
0.986143, 1.69988
0.98615, 1.69768
0.986157, 1.69549
0.986165, 1.6933
0.986172, 1.69112
0.986179, 1.68893
0.986186, 1.68675
0.986194, 1.68458
0.986201, 1.6824
1.0043, 1.56257
1.00431, 1.56056
1.00432, 1.55856
1.00433, 1.55656
1.00433, 1.55456
1.00434, 1.55256
1.00435, 1.55056
1.00436, 1.54857
1.00436, 1.54658
1.00437, 1.5446
1.00438, 1.54261
1.00439, 1.54063
1.00439, 1.53866
1.0044, 1.53668
1.00441, 1.53471
1.00442, 1.53274
1.00442, 1.53077
1.00443, 1.5288
1.00444, 1.52684
1.00445, 1.52488
1.00445, 1.52292
1.00446, 1.52097
1.00447, 1.51902
1.02256, 1.41304
1.02256, 1.41123
1.02257, 1.40943
1.02258, 1.40763
1.02259, 1.40583
1.0226, 1.40403
1.0226, 1.40224
1.02261, 1.40044
1.02262, 1.39865
1.02263, 1.39687
1.02264, 1.39508
1.02264, 1.3933
1.02265, 1.39152
1.02266, 1.38974
1.02267, 1.38796
1.02268, 1.38619
1.02268, 1.38442
1.02269, 1.38265
1.0227, 1.38088
1.02271, 1.37912
1.02272, 1.37736
1.02272, 1.3756
1.02273, 1.37384
1.04081, 1.2785
1.04081, 1.27687
1.04082, 1.27525
1.04083, 1.27362
1.04084, 1.272
1.04085, 1.27038
1.04086, 1.26876
1.04086, 1.26715
