0.0167, 5000, 20
0.0334, 5000, 20
0.0501, 5000, 20
0.0668, 5000, 20
0.0835, 5000, 20
0.1002, 5000, 20
0.1169, 5000, 20
0.1336, 5000, 20
0.1503, 5000, 20
0.167, 5000, 20
0.1837, 5000, 20
0.2004, 5000, 20
0.2171, 5000, 20
0.2338, 5000, 20
0.2505, 5000, 20
0.2672, 5000, 20
0.2839, 5000, 20
0.3006, 5000, 20
0.3173, 5000, 20
0.334, 5000, 20
0.3507, 91.2796, 20
0.3674, 31.3823, 20
0.3841, 21.353, 20
0.4008, 20, 22.7914
0.4175, 20, 25.5054
0.4342, 20, 26.0424
0.4509, 20, 24.5321
0.4676, 20, 22.06
0.4843, 20.531, 20
0.501, 24.2712, 20
0.5177, 30.4009, 20
0.5344, 41.2348, 20
0.5511, 64.5279, 20
0.5678, 143.215, 20
0.5845, 5000, 20
0.6012, 5000, 20
0.6179, 104.667, 20
0.6346, 47.8158, 20
0.6513, 33.7234, 20
0.668, 28.6365, 20
0.6847, 26.9532, 20
0.7014, 27.4274, 20
0.7181, 29.827, 20
0.7348, 34.4342, 20
0.7515, 42.9186, 20
0.7682, 59.8421, 20
0.7849, 100.037, 20
0.8016, 281.762, 20
0.8183, 5000, 20
0.835, 248.754, 20
0.8517, 69.5193, 20
0.8684, 42.2588, 20
0.8851, 33.0497, 20
0.9018, 29.8244, 20
0.9185, 29.4953, 20
0.9352, 31.2528, 20
0.9519, 35.3651, 20
0.9686, 43.404, 20
0.9853, 58.54, 20
1.002, 93.7826, 20
1.0187, 232.94, 20
1.0354, 5000, 20
1.0521, 352.485, 20
1.0688, 80.1604, 20
1.0855, 45.6437, 20
1.1022, 34.9733, 20
1.1189, 31.2732, 20
1.1356, 30.5392, 20
1.1523, 32.2348, 20
1.169, 36.5552, 20
1.1857, 44.4847, 20
1.2024, 60.1144, 20
1.2191, 97.6236, 20
1.2358, 238.865, 20
1.2525, 5000, 20
1.2692, 356.322, 20
1.2859, 78.5666, 20
1.3026, 45.0617, 20
1.3193, 34.7412, 20
1.336, 30.8478, 20
1.3527, 30.1913, 20
1.3694, 31.9298, 20
1.3861, 35.9479, 20
1.4028, 43.7486, 20
1.4195, 59.2293, 20
1.4362, 94.0772, 20
1.4529, 224.289, 20
1.4696, 5000, 20
1.4863, 365.729, 20
1.503, 79.9873, 20
1.5197, 45.7697, 20
1.5364, 34.9007, 20
1.5531, 30.9516, 20
1.5698, 30.3811, 20
1.5865, 31.8991, 20
1.6032, 35.9729, 20
1.6199, 43.8875, 20
1.6366, 58.8559, 20
1.6533, 93.4993, 20
1.67, 226.254, 20
1.6867, 5000, 20
1.7034, 382.083, 20
1.7201, 82.5678, 20
1.7368, 46.4184, 20
1.7535, 35.3898, 20
1.7702, 31.55, 20
1.7869, 30.7608, 20
1.8036, 32.4271, 20
1.8203, 36.7125, 20
1.837, 44.6899, 20
1.8537, 60.3536, 20
1.8704, 97.9093, 20
1.8871, 239.14, 20
1.9038, 5000, 20
1.9205, 354.051, 20
1.9372, 78.4922, 20
1.9539, 45.0606, 20
1.9706, 34.7877, 20
1.9873, 30.8621, 20
2.004, 30.2375, 20
2.0207, 31.9499, 20
2.0374, 36.0277, 20
2.0541, 43.8145, 20
2.0708, 59.3512, 20
2.0875, 94.4179, 20
2.1042, 226.163, 20
2.1209, 5000, 20
2.1376, 241.339, 20
2.1543, 64.9863, 20
2.171, 38.966, 20
2.1877, 30.2644, 20
2.2044, 27.0462, 20
2.2211, 26.5484, 20
2.2378, 27.697, 20
2.2545, 30.8637, 20
2.2712, 36.7939, 20
2.2879, 47.4325, 20
2.3046, 69.6996, 20
2.3213, 134.495, 20
2.338, 721.788, 20
2.3547, 4764.82, 20
2.3714, 101.207, 20
2.3881, 46.1099, 20
2.4048, 32.3138, 20
2.4215, 27.3567, 20
2.4382, 25.5921, 20
2.4549, 25.8713, 20
2.4716, 27.9369, 20
2.4883, 31.8482, 20
2.505, 39.0205, 20
2.5217, 52.8163, 20
2.5384, 83.0605, 20
2.5551, 191.715, 20
2.5718, 5000, 20
2.5885, 316.737, 20
2.6052, 68.1047, 20
2.6219, 38.9511, 20
2.6386, 29.6164, 20
2.6553, 26.1273, 20
2.672, 25.3741, 20
2.6887, 26.1808, 20
2.7054, 28.83, 20
2.7221, 33.783, 20
2.7388, 42.5121, 20
2.7555, 59.8706, 20
2.7722, 104.191, 20
2.7889, 323.812, 20
2.8056, 5000, 20
2.8223, 157.074, 20
2.839, 53.9018, 20
2.8557, 34.6345, 20
2.8724, 27.9833, 20
2.8891, 25.4755, 20
2.9058, 25.1751, 20
2.9225, 26.6561, 20
2.9392, 29.7215, 20
2.9559, 35.5071, 20
2.9726, 46.1382, 20
2.9893, 67.522, 20
3.006, 128.444, 20
3.0227, 725.526, 20
3.0394, 4106.59, 20
3.0561, 100.09, 20
3.0728, 46.295, 20
3.0895, 32.3371, 20
3.1062, 27.2778, 20
3.1229, 25.6984, 20
3.1396, 25.8932, 20
3.1563, 27.928, 20
3.173, 31.984, 20
3.1897, 39.1155, 20
3.2064, 52.7738, 20
3.2231, 84.0064, 20
3.2398, 192.638, 20
3.2565, 5000, 20
3.2732, 340.456, 20
3.2899, 68.1312, 20
3.3066, 38.6979, 20
3.3233, 29.5341, 20
3.34, 25.9866, 20
3.3567, 25.0871, 20
3.3734, 26.036, 20
3.3901, 28.48, 20
3.4068, 33.298, 20
3.4235, 41.9621, 20
3.4402, 58.481, 20
3.4569, 99.8871, 20
3.4736, 306.156, 20
3.4903, 5000, 20
3.507, 162.952, 20
3.5237, 55.7778, 20
3.5404, 35.3512, 20
3.5571, 28.4268, 20
3.5738, 25.9817, 20
3.5905, 25.5871, 20
3.6072, 27.0578, 20
3.6239, 30.3632, 20
3.6406, 36.225, 20
3.6573, 47.1554, 20
3.674, 70.2876, 20
3.6907, 135.244, 20
3.7074, 864.362, 20
3.7241, 2699.84, 20
3.7408, 93.2349, 20
3.7575, 44.3525, 20
3.7742, 31.5778, 20
3.7909, 26.6275, 20
3.8076, 25.0922, 20
3.8243, 25.4727, 20
3.841, 27.3215, 20
3.8577, 31.2751, 20
3.8744, 38.3676, 20
3.8911, 51.2257, 20
3.9078, 80.4685, 20
3.9245, 183.382, 20
3.9412, 5000, 20
3.9579, 401.063, 20
3.9746, 72.3793, 20
3.9913, 39.6743, 20
4.008, 29.9624, 20
4.0247, 26.3535, 20
4.0414, 25.2561, 20
4.0581, 26.1259, 20
4.0748, 28.6508, 20
4.0915, 33.3047, 20
4.1082, 41.8121, 20
4.1249, 58.615, 20
4.1416, 98.5618, 20
4.1583, 289.891, 20
4.175, 5000, 20
4.1917, 239.19, 20
4.2084, 68.4438, 20
4.2251, 41.6743, 20
4.2418, 32.6027, 20
4.2585, 29.5014, 20
4.2752, 29.1764, 20
4.2919, 30.845, 20
