0, 0
0, 0
0.001, 0
0.002, 1.50434e-07
0.003, 6.01392e-07
0.004, 1.50229e-06
0.005, 3.00165e-06
0.006, 5.24698e-06
0.007, 8.38467e-06
0.008, 1.25599e-05
0.009, 1.79166e-05
0.01, 2.45975e-05
0.011, 3.27437e-05
0.012, 4.24954e-05
0.013, 5.39909e-05
0.014, 6.73676e-05
0.015, 8.2761e-05
0.016, 0.000100306
0.017, 0.000120134
0.018, 0.000142378
0.019, 0.000167168
0.02, 0.000194631
0.021, 0.000224896
0.022, 0.000258086
0.023, 0.000294327
0.024, 0.000333741
0.025, 0.000376449
0.026, 0.000422569
0.027, 0.000472221
0.028, 0.00052552
0.029, 0.000582582
0.03, 0.000643519
0.031, 0.000708442
0.032, 0.000777463
0.033, 0.000850688
0.034, 0.000928226
0.035, 0.00101018
0.036, 0.00109666
0.037, 0.00118775
0.038, 0.00128357
0.039, 0.00138422
0.04, 0.00148977
0.041, 0.00160035
0.042, 0.00171602
0.043, 0.0018369
0.044, 0.00196307
0.045, 0.00209461
0.046, 0.00223161
0.047, 0.00237416
0.048, 0.00252234
0.049, 0.00267623
0.05, 0.00283591
0.051, 0.00300147
0.052, 0.00317297
0.053, 0.00335049
0.054, 0.00353411
0.055, 0.00372389
0.056, 0.00391991
0.057, 0.00412224
0.058, 0.00433095
0.059, 0.00454609
0.06, 0.00476774
0.061, 0.00499596
0.062, 0.0052308
0.063, 0.00547232
0.064, 0.00572058
0.065, 0.00597564
0.066, 0.00623754
0.067, 0.00650635
0.068, 0.0067821
0.069, 0.00706484
0.07, 0.00735463
0.071, 0.0076515
0.072, 0.00795549
0.073, 0.00826665
0.074, 0.00858501
0.075, 0.0089106
0.076, 0.00924347
0.077, 0.00958364
0.078, 0.00993115
0.079, 0.010286
0.08, 0.0106483
0.081, 0.0110179
0.082, 0.011395
0.083, 0.0117796
0.084, 0.0121716
0.085, 0.0125711
0.086, 0.0129781
0.087, 0.0133927
0.088, 0.0138147
0.089, 0.0142443
0.09, 0.0146814
0.091, 0.0151261
0.092, 0.0155783
0.093, 0.0160381
0.094, 0.0165054
0.095, 0.0169803
0.096, 0.0174627
0.097, 0.0179526
0.098, 0.01845
0.099, 0.018955
0.1, 0.0194675
0.101, 0.0199874
0.102, 0.0205148
0.103, 0.0210497
0.104, 0.021592
0.105, 0.0221417
0.106, 0.0226987
0.107, 0.0232632
0.108, 0.0238349
0.109, 0.024414
0.11, 0.0250003
0.111, 0.0255938
0.112, 0.0261946
0.113, 0.0268025
0.114, 0.0274175
0.115, 0.0280396
0.116, 0.0286687
0.117, 0.0293048
0.118, 0.0299479
0.119, 0.0305978
0.12, 0.0312546
