3.3492, 3.3216, 3.2941, 3.2672, 3.2408, 3.0085, 2.9946, 2.9813, 2.9679, 2.9565, 2.9464, 2.9391, 2.7491, 2.7982, 2.8969, 3.0735, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 1.9837, 1.8736, 1.8907, 1.8784, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
3.62, 3.3718, 3.3452, 3.3188, 3.2922, 3.2654, 3.0293, 3.0165, 3.0032, 2.9909, 2.9787, 2.9679, 2.9601, 2.7525, 2.7968, 2.8782, 3.1239, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 3.7619, 1.8502, 1.8593, 1.8483, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
3.6837, 3.6474, 3.3963, 3.3702, 3.3442, 3.3181, 3.2922, 3.0513, 3.0391, 3.0262, 3.0138, 3.0021, 2.9908, 2.9821, 2.7542, 2.7935, 2.8602, 3.0477, 8.6182, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 8.6348, 1.8284, 1.8308, 1.8209, 10.0001, 10.0001, 10.0001
3.7489, 3.7129, 3.6771, 3.6415, 3.3969, 3.3718, 3.3456, 3.3198, 3.2935, 3.0622, 3.0503, 3.0382, 3.0264, 3.0155, 3.0051, 2.9976, 2.7896, 2.8444, 2.9592, 4.0683, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 1.8088, 1.8045, 1.7957
4.0371, 3.779, 3.7443, 3.7081, 3.6726, 3.4252, 3.3999, 3.3746, 3.3488, 3.3231, 3.0865, 3.0752, 3.0641, 3.0524, 3.0411, 3.0302, 3.0204, 2.7851, 2.831, 2.9125, 3.1319, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
4.1173, 4.0731, 3.811, 3.7758, 3.7406, 3.7052, 3.4549, 3.4301, 3.4048, 3.3793, 3.354, 3.1119, 3.1015, 3.0905, 3.0796, 3.0688, 3.0572, 3.0465, 3.0368, 2.8189, 2.8803, 3.0229, 7.5008, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
4.4194, 4.1539, 4.1109, 4.0665, 3.8097, 3.7743, 3.7391, 3.4858, 3.4616, 3.4368, 3.4117, 3.3864, 3.1381, 3.1284, 3.1188, 3.1085, 3.0979, 3.0871, 3.0761, 3.0637, 3.0535, 2.8567, 2.9432, 3.1125, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
4.5138, 4.4622, 4.1935, 4.1496, 4.1054, 3.8455, 3.8106, 3.7754, 3.5183, 3.4944, 3.4703, 3.4458, 3.4204, 3.3952, 3.1564, 3.1479, 3.1394, 3.1301, 3.1201, 3.1092, 3.0966, 3.0826, 2.8381, 2.8992, 3.0503, 8.9134, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
4.836, 4.5592, 4.5074, 4.2341, 4.1907, 4.1463, 3.883, 3.8485, 3.8141, 3.7789, 3.5288, 3.5055, 3.4811, 3.4565, 3.4317, 3.1853, 3.1782, 3.171, 3.1638, 3.1559, 3.1466, 3.136, 3.1214, 3.1023, 2.8697, 2.9496, 3.0981, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
4.9482, 4.8886, 4.606, 4.5535, 4.2773, 4.2334, 4.1893, 3.9227, 3.8889, 3.8544, 3.8199, 3.5646, 3.5419, 3.5184, 3.4945, 3.4696, 3.2154, 3.2098, 3.2043, 3.1987, 3.1936, 3.1884, 3.1828, 3.1734, 3.1563, 2.8492, 2.9028, 3.0241, 7.5297, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
5.2979, 5.2298, 4.942, 4.6549, 4.6026, 4.5504, 4.2784, 4.2345, 3.9646, 3.9309, 3.8973, 3.8629, 3.602, 3.5807, 3.5575, 3.534, 3.5098, 3.4858, 3.2419, 3.2382, 3.2355, 3.2336, 3.2337, 3.2361, 3.2445, 3.2918, 3.2239, 2.8731, 2.9378, 3.0842, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
5.8924, 5.5894, 5.2908, 4.9983, 4.9369, 4.6543, 4.602, 4.325, 4.2821, 4.2382, 3.9749, 3.9414, 3.9077, 3.6414, 3.6201, 3.5979, 3.5754, 3.5522, 3.5282, 3.2744, 3.2729, 3.2726, 3.2751, 3.2811, 3.2961, 3.3515, 3.3073, 3.2258, 3.1784, 2.8965, 2.9777, 3.0607, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
6.5156, 5.9661, 5.6562, 5.3546, 5.0564, 4.9955, 4.7081, 4.6559, 4.3755, 4.3322, 4.2891, 4.0215, 3.9884, 3.9545, 3.9202, 3.6616, 3.6407, 3.6185, 3.5962, 3.5731, 3.3071, 3.3075, 3.3104, 3.3164, 3.3288, 3.3594, 3.466, 3.333, 3.2374, 3.1758, 3.1439, 2.9189, 3.044, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
7.8698, 6.8334, 6.2744, 5.7282, 5.4207, 5.3509, 5.0569, 4.7647, 4.7118, 4.4286, 4.3857, 4.343, 4.07, 4.0378, 4.0045, 3.9706, 3.705, 3.685, 3.6637, 3.6423, 3.6198, 3.5968, 3.3421, 3.3475, 3.3571, 3.376, 3.4205, 3.5174, 3.3713, 3.3623, 3.1835, 3.1375, 2.888, 2.94, 3.0489, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 9.6108, 7.1583, 6.3597, 6.0376, 5.7244, 5.4201, 5.1202, 5.0585, 4.7722, 4.7193, 4.4425, 4.3989, 4.1207, 4.0891, 4.0568, 4.0232, 3.75, 3.7308, 3.7108, 3.6902, 3.6692, 3.6468, 3.377, 3.3842, 3.3969, 3.4196, 3.4744, 3.5806, 3.6951, 7.4504, 8.2375, 5.9748, 3.1075, 2.902, 2.9588, 3.0318, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 7.4979, 6.6846, 6.1211, 5.802, 5.4926, 5.1884, 5.1266, 4.8353, 4.7829, 4.5009, 4.4585, 4.4154, 4.1432, 4.1112, 4.0787, 4.0454, 3.7784, 3.7601, 3.7407, 3.7202, 3.699, 3.6772, 3.42, 3.4344, 3.4607, 3.5186, 3.6527, 5.981, 10.0001, 10.0001, 10.0001, 9.8625, 3.0834, 2.9143, 2.9753, 3.0167, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 8.3225, 7.019, 6.4465, 5.8837, 5.5687, 5.4974, 5.1977, 4.9025, 4.8508, 4.563, 4.5222, 4.4784, 4.1998, 4.1691, 4.1371, 4.1039, 3.8282, 3.811, 3.7929, 3.774, 3.754, 3.7331, 3.4543, 3.4706, 3.4974, 3.5539, 3.7286, 7.3515, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 4.1324, 2.924, 2.9895, 5.4531, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 7.3664, 6.5425, 6.2104, 5.8891, 5.5782, 5.2741, 4.9731, 4.922, 4.6286, 4.5879, 4.5459, 4.2589, 4.2292, 4.1981, 4.166, 4.1326, 3.864, 3.8471, 3.8299, 3.8114, 3.7916, 3.7709, 3.5046, 3.5314, 3.5828, 3.8014, 6.6758, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 7.2159, 2.9311, 3.005, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 7.9695, 6.8888, 6.3072, 5.9802, 5.6641, 5.3541, 5.2929, 4.9977, 4.9458, 4.6568, 4.6154, 4.573, 4.2921, 4.2626, 4.2311, 4.1989, 3.9182, 3.9039, 3.8882, 3.8714, 3.8538, 3.8343, 3.537, 3.5627, 3.6078, 3.7296, 3.9489, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 2.9363, 2.9926, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 9.8074, 7.2462, 6.6538, 6.0755, 5.7535, 5.4396, 5.3776, 5.0767, 5.0256, 4.73, 4.6892, 4.6483, 4.3578, 4.3295, 4.2994, 4.268, 3.9745, 3.9618, 3.9485, 3.934, 3.9186, 3.9016, 3.8823, 3.592, 3.6311, 3.7147, 3.8397, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 2.9401, 2.9815, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 7.8653, 7.0134, 6.4269, 6.0975, 5.7796, 5.4682, 5.1609, 5.1101, 4.8069, 4.7674, 4.7268, 4.6846, 4.3996, 4.3712, 4.3411, 4.3099, 4.0218, 4.0106, 3.9993, 3.9869, 3.9734, 3.9576, 3.6204, 3.6539, 3.7153, 3.9053, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 2.9442, 2.9711, 8.1398, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 8.7602, 7.1418, 6.5419, 6.2063, 5.8826, 5.5654, 5.5039, 5.1997, 5.1492, 4.8492, 4.8098, 4.7686, 4.4729, 4.446, 4.4179, 4.3881, 4.0824, 4.074, 4.0659, 4.0576, 4.0487, 4.0397, 4.0284, 3.6764, 3.7235, 3.8334, 4.0803, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 2.9499, 2.9594, 2.954
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 7.7826, 6.9177, 6.3224, 5.993, 5.6678, 5.6075, 5.2943, 5.2446, 4.9354, 4.8968, 4.8577, 4.5487, 4.5245, 4.498, 4.4701, 4.4399, 4.139, 4.134, 4.1298, 4.1266, 4.1261, 4.1332, 4.1974, 3.7365, 3.8026, 3.9539, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 8.4489, 7.057, 6.7032, 6.109, 6.038, 5.7165, 5.3953, 5.3458, 5.2962, 4.9893, 4.9513, 4.9115, 4.6053, 4.5814, 4.5559, 4.5286, 4.4982, 4.203, 4.2025, 4.2052, 4.2146, 4.2461, 4.2795, 4.13, 3.7992, 3.9009, 4.465, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 7.4656, 6.8453, 6.4988, 6.1631, 5.8332, 5.7725, 5.4536, 5.4042, 5.086, 5.0501, 5.0124, 4.9715, 4.6686, 4.6456, 4.6208, 4.5936, 4.2717, 4.2751, 4.2829, 4.3009, 4.3529, 4.3844, 4.1941, 3.8083, 3.864, 4, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 7.9, 7.2623, 6.6426, 6.2968, 6.2258, 5.8971, 5.5674, 5.52, 5.471, 5.154, 5.1183, 5.0799, 4.7589, 4.7393, 4.7179, 4.694, 4.6669, 4.3469, 4.3586, 4.382, 4.4416, 4.5198, 4.2936, 4.1397, 3.862, 3.9283, 4.0096, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 8.8948, 7.7037, 7.0688, 6.7152, 6.3705, 6.031, 5.9718, 5.6423, 5.5948, 5.2626, 5.2295, 5.1944, 5.1561, 4.8365, 4.8186, 4.7986, 4.7764, 4.7511, 4.4317, 4.4571, 4.5143, 4.6691, 7.6048, 10.0001, 6.7572, 3.9135, 3.9919, 6.0376, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 8.172, 7.5194, 6.8803, 6.5252, 6.4547, 6.1159, 6.0566, 5.7266, 5.6798, 5.3466, 5.3152, 5.2803, 4.9359, 4.9225, 4.9079, 4.8906, 4.8718, 4.5025, 4.528, 4.5773, 4.8026, 7.8274, 10.0001, 10.0001, 10.0001, 3.9616, 4.0458, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 8.953, 7.7225, 7.3441, 6.9781, 6.622, 6.2693, 6.2124, 5.867, 5.8223, 5.7762, 5.4416, 5.4106, 5.3771, 5.0292, 5.02, 5.0094, 4.9981, 4.985, 4.596, 4.6374, 4.738, 4.8151, 10.0001, 10.0001, 10.0001, 10.0001, 4.0063, 4.0562, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 8.5158, 7.838, 7.1727, 6.8015, 6.7335, 6.3785, 6.3216, 5.9742, 5.9309, 5.5739, 5.5482, 5.5191, 5.487, 5.1342, 5.1309, 5.1281, 5.128, 5.1382, 4.6972, 4.761, 4.9381, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 4.0497, 4.0666
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 9.369, 8.3723, 7.6846, 7.3028, 6.9292, 6.8616, 6.5033, 6.4479, 6.0957, 6.0542, 5.6909, 5.6684, 5.6427, 5.6129, 5.2521, 5.2578, 5.27, 5.3064, 5.3611, 4.8044, 4.9002, 4.9826, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 8.9551, 8.2383, 7.8403, 7.455, 7.0761, 6.6963, 6.6464, 6.2695, 6.2346, 6.1953, 5.8236, 5.8057, 5.7845, 5.7585, 5.3858, 5.4065, 5.4536, 5.6087, 5.2666, 4.9135, 5.0636, 10.0001, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 9.1536, 8.4268, 8.0216, 7.6294, 7.2451, 6.8576, 6.8099, 6.4243, 6.3936, 6.357, 5.9735, 5.9628, 5.9492, 5.9316, 5.5367, 5.5831, 5.7782, 5.5749, 5.2951, 5.0207, 5.1124, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 9.0726, 8.6462, 7.9076, 7.8351, 7.4413, 7.0426, 6.9999, 6.6004, 6.5758, 6.5456, 6.1451, 6.1448, 6.1451, 6.1489, 5.7054, 5.7948, 5.9152, 10.0001, 10.0001, 5.124, 5.1617
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 9.3442, 8.9076, 8.1435, 8.0759, 7.67, 7.2578, 7.2212, 6.8036, 6.7882, 6.7674, 6.3408, 6.3577, 6.3858, 6.5068, 5.8887, 6.0668, 10.0001, 10.0001, 10.0001
10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 10.0001, 9.6702, 9.2204, 8.7857, 8.3617, 7.94, 7.5069, 7.4817, 7.0377, 7.037, 7.0325, 6.5641, 6.6076, 6.7016, 6.6903, 6.0807, 6.2035, 10.0001
