-1.09113, 16.8409, -0.939646, 15.9012
-1.08204, 16.6783, -0.930332, 15.748
-1.07252, 16.7899, -0.877578, 15.9123
-1.05981, 16.8759, -0.829423, 16.0465
-1.05091, 16.9813, -0.825039, 16.1563
-1.04085, 16.9691, -1.0807, 15.8884
-1.02953, 16.9931, -1.06942, 15.9237
-1.02091, 17.074, -1.00397, 16.0701
-1.01039, 16.8942, -0.932925, 15.9613
-1.00037, 17.0657, -1.29734, 15.7684
-0.991942, 16.9253, -1.20135, 15.7239
-0.981221, 16.9591, -1.11384, 15.8453
-0.972166, 17.1715, -1.10149, 16.07
-0.963919, 17.0279, -1.41905, 15.6089
-0.953177, 17.0756, -1.33344, 15.7421
-0.944809, 17.0307, -1.29661, 15.7341
-0.936755, 16.8818, -1.18849, 15.6934
-0.926152, 17.1432, -1.17416, 15.969
-0.918227, 16.89, -1.50164, 15.3883
-0.910347, 16.9064, -1.37458, 15.5318
-0.900123, 16.7796, -1.3527, 15.4269
-0.892356, 16.9321, -1.73205, 15.2001
-0.884623, 16.8961, -1.57152, 15.3246
-0.874732, 16.7883, -1.54547, 15.2428
-0.867123, 16.6904, -1.42226, 15.2682
-0.859523, 16.716, -1.78993, 14.9261
-0.850036, 16.7441, -1.63239, 15.1117
-0.842453, 16.495, -1.60342, 14.8916
-0.834992, 16.2952, -1.46249, 14.8328
-0.825758, 16.5995, -1.82011, 14.7794
-0.818293, 16.1458, -1.79065, 14.3552
-0.810964, 16.2809, -1.62326, 14.6577
-0.801957, 16.4167, -2.02555, 14.3912
-0.794598, 15.9129, -1.97869, 13.9342
-0.787382, 16.0077, -1.78503, 14.2227
-0.77859, 16.0026, -2.22744, 13.7751
-0.771322, 15.948, -2.15075, 13.7972
-0.764203, 15.5898, -1.95896, 13.6308
-0.755609, 15.5045, -1.77067, 13.7338
-0.748423, 15.5096, -2.29502, 13.2145
-0.741389, 15.6855, -2.12159, 13.5639
-0.7331, 15.2778, -1.91689, 13.3609
-0.725985, 15.1118, -2.33582, 12.776
-0.718901, 15.4505, -2.27025, 13.1802
-0.711177, 15.3602, -2.05516, 13.305
-0.703723, 14.9744, -2.50199, 12.4724
-0.696704, 14.9395, -2.39377, 12.5457
-0.689732, 14.7591, -2.17868, 12.5805
-0.681726, 14.6224, -2.63934, 11.983
-0.674911, 14.8315, -2.36051, 12.471
-0.66796, 14.4523, -2.28045, 12.1719
-0.659963, 14.1728, -2.77537, 11.3974
-0.6532, 14.0262, -2.46881, 11.5574
-0.6463, 13.9865, -2.33944, 11.647
-0.638402, 14.31, -2.86202, 11.448
-0.631686, 13.848, -2.56787, 11.2801
-0.624976, 14.0797, -2.27659, 11.8031
-0.617311, 13.8071, -2.92878, 10.8783
-0.610343, 13.6879, -2.62028, 11.0676
-0.603667, 13.6552, -2.35313, 11.3021
-0.596992, 13.6281, -2.76986, 10.8583
-0.589141, 13.0891, -2.66599, 10.4231
-0.582489, 13.399, -3.17758, 10.2214
-0.575851, 13.1283, -2.81251, 10.3158
-0.56822, 12.6903, -2.49727, 10.193
-0.561421, 12.7002, -3.18761, 9.51261
-0.554812, 12.8411, -2.8146, 10.0265
-0.548182, 12.2818, -3.33334, 8.94842
-0.540628, 12.2655, -2.92147, 9.34404
