-0.709711, 36.6304, -1.86329, 34.7671
-0.694952, 36.9455, -1.54466, 35.4009
-0.680389, 37.1592, -1.29603, 35.8631
-0.666133, 37.474, -1.68635, 35.7877
-0.652048, 37.6693, -1.41296, 36.2563
-0.638198, 37.9531, -1.84046, 36.1127
-0.624545, 38.1354, -1.52707, 36.6083
-0.611037, 38.3887, -1.97505, 36.4137
-0.597768, 38.5612, -1.63245, 36.9288
-0.584558, 38.7806, -2.12267, 36.6579
-0.571631, 38.9544, -1.74309, 37.2113
-0.558725, 39.1414, -2.24776, 36.8936
-0.546044, 39.3147, -1.83912, 37.4756
-0.533435, 39.477, -2.34785, 37.1292
-0.520982, 39.648, -1.94664, 37.7013
-0.508613, 39.7824, -2.46181, 37.3206
-0.496401, 39.948, -2.00118, 37.9468
-0.484192, 40.0637, -2.56064, 37.5031
-0.472216, 40.2335, -2.09356, 38.1399
-0.460212, 40.3329, -2.63653, 37.6964
-0.448363, 40.4945, -2.15581, 38.3387
-0.436571, 40.5959, -2.6708, 37.9251
-0.424883, 40.7297, -2.18954, 38.5401
-0.413206, 40.8296, -2.74511, 38.0845
-0.401705, 40.9486, -2.22083, 38.7278
-0.390141, 41.0585, -2.75947, 38.2991
-0.378763, 41.1507, -2.2433, 38.9074
-0.367357, 41.2786, -2.74755, 38.531
-0.356047, 41.3376, -2.26818, 39.0694
-0.344768, 41.4776, -2.76034, 38.7172
-0.333585, 41.4904, -2.22699, 39.2634
-0.322375, 41.6606, -2.72557, 38.935
-0.311282, 41.6385, -2.21425, 39.4242
-0.300206, 41.8257, -2.67145, 39.1542
-0.289126, 41.7946, -3.24383, 38.5508
-0.27818, 41.9684, -2.60565, 39.3627
-0.267182, 42.0094, -3.15319, 38.8563
-0.256266, 42.0925, -2.55233, 39.5402
-0.245361, 42.1952, -3.03793, 39.1573
-0.234525, 42.1811, -2.439, 39.7421
-0.223649, 42.3394, -2.92932, 39.41
-0.212856, 42.2698, -3.46718, 38.8026
-0.2021, 42.4485, -2.77491, 39.6736
-0.191285, 42.4875, -3.28135, 39.2061
-0.180609, 42.52, -2.62187, 39.8981
-0.169879, 42.6449, -3.06628, 39.5787
-0.159163, 42.5656, -2.48231, 40.0833
-0.148523, 42.7352, -2.8647, 39.8705
-0.137845, 42.7809, -3.33982, 39.4411
-0.127217, 42.7806, -2.68746, 40.0931
-0.116591, 42.9111, -3.11015, 39.801
-0.105982, 42.8681, -3.57852, 39.2895
-0.0954117, 42.9573, -2.8423, 40.115
-0.0848068, 43.0508, -3.26418, 39.7866
-0.0742675, 42.9454, -3.7453, 39.2001
-0.0637306, 43.1061, -2.95163, 40.1544
-0.0531428, 43.1716, -3.37948, 39.7921
-0.0426738, 43.0856, -2.66499, 40.4206
-0.0321652, 43.2338, -3.02159, 40.2122
-0.0216148, 43.2869, -3.40978, 39.8771
-0.0111752, 43.1978, -2.69782, 40.5
-0.000814019, 43.3297, -3.02328, 40.3065
0.00946471, 43.3778, -3.39377, 39.984
0.012953, 42.9183, -3.82464, 39.0936
0.011799, 42.8848, -3.15968, 39.7252
0.0123947, 42.4373, -3.86721, 38.5701
